0, 1684944267044643, 1684944267046596, 1953
1, 1684944267059387, 1684944267060405, 1018
2, 1684944267072086, 1684944267074375, 2289
3, 1684944267084756, 1684944267087506, 2750
4, 1684944267097381, 1684944267112165, 14784
5, 1684944267108811, 1684944267120116, 11305
6, 1684944267120176, 1684944267129525, 9349
7, 1684944267136711, 1684944267143664, 6953
8, 1684944267148071, 1684944267157655, 9584
9, 1684944267159229, 1684944267184003, 24774
10, 1684944267199292, 1684944267202587, 3295
11, 1684944267210703, 1684944267215632, 4929
12, 1684944267229913, 1684944267232602, 2689
13, 1684944267241287, 1684944267246631, 5344
14, 1684944267258188, 1684944267258628, 440
15, 1684944267273721, 1684944267273877, 156
16, 1684944267286873, 1684944267287054, 181
17, 1684944267300861, 1684944267300880, 19
18, 1684944267313311, 1684944267313329, 18
19, 1684944267326259, 1684944267326372, 113
20, 1684944267338846, 1684944267338864, 18
21, 1684944267351781, 1684944267351890, 109
22, 1684944267364359, 1684944267364467, 108
23, 1684944267376663, 1684944267376771, 108
24, 1684944267388968, 1684944267388986, 18
25, 1684944267401907, 1684944267402014, 107
26, 1684944267414483, 1684944267414502, 19
27, 1684944267427429, 1684944267427537, 108
28, 1684944267440010, 1684944267440028, 18
29, 1684944267452947, 1684944267452964, 17
30, 1684944267465925, 1684944267466034, 109
31, 1684944267478274, 1684944267478292, 18
32, 1684944267491216, 1684944267491337, 121
33, 1684944267503806, 1684944267503913, 107
34, 1684944267516110, 1684944267516219, 109
35, 1684944267528415, 1684944267528434, 19
36, 1684944267541367, 1684944267541384, 17
37, 1684944267554348, 1684944267554456, 108
38, 1684944267566695, 1684944267566713, 18
39, 1684944267579631, 1684944267579648, 17
40, 1684944267592606, 1684944267592713, 107
41, 1684944267604951, 1684944267605059, 108
42, 1684944267617256, 1684944267617275, 19
43, 1684944267630189, 1684944267630296, 107
44, 1684944267642771, 1684944267642790, 19
45, 1684944267655709, 1684944267655726, 17
46, 1684944267668677, 1684944267668786, 109
47, 1684944267681025, 1684944267681043, 18
48, 1684944267693960, 1684944267693978, 18
49, 1684944267706926, 1684944267707084, 158
50, 1684944267719371, 1684944267719477, 106
51, 1684944267731696, 1684944267731714, 18
52, 1684944267744674, 1684944267744692, 18
53, 1684944267757686, 1684944267757797, 111
54, 1684944267770085, 1684944267770104, 19
55, 1684944267802837, 1684944267802949, 112
56, 1684944267815459, 1684944267815476, 17
57, 1684944267828427, 1684944267828534, 107
58, 1684944267841037, 1684944267841055, 18
59, 1684944267854013, 1684944267854120, 107
60, 1684944267866622, 1684944267866640, 18
61, 1684944267879604, 1684944267879621, 17
62, 1684944267892615, 1684944267892633, 18
63, 1684944267905097, 1684944267905205, 108
64, 1684944267917426, 1684944267917444, 18
65, 1684944267930408, 1684944267930515, 107
66, 1684944267943016, 1684944267943035, 19
67, 1684944267956007, 1684944267956024, 17
68, 1684944267969016, 1684944267969034, 18
69, 1684944267981476, 1684944267981493, 17
70, 1684944267994408, 1684944267994509, 101
71, 1684944268006978, 1684944268006997, 19
72, 1684944268019921, 1684944268019938, 17
73, 1684944268032882, 1684944268032899, 17
74, 1684944268045328, 1684944268045345, 17
75, 1684944268058259, 1684944268058276, 17
76, 1684944268071229, 1684944268071246, 17
77, 1684944268083694, 1684944268083711, 17
78, 1684944268096615, 1684944268096632, 17
79, 1684944268109581, 1684944268109684, 103
80, 1684944268121930, 1684944268121949, 19
